Annee;Serie;Serie_Partielle;Code_Station;trawling_depth;Id_Operation;Poche;Code_Taxon;Code_Espece_Campagne;Nom_Scientifique;Benthos;Lot_A_Confirmer;V_HV;Num_Ordre_V_HV_H2;Tot_V_HV;Ech_V_HV;Type_Volume_Poids_V_HV;Unite_Volume_Poids_V_HV;Commentaire_V_HV;Class_Tri;Num_Ordre_Class_Tri_H2;Tot_Class_Tri;Ech_Class_Tri;Type_Volume_Poids_Class_Tri;Unite_Volume_Poids_Class_Tri;Commentaire_Class_Tri;Sexe;Num_Ordre_Sexe_H2;Tot_Sexe;Ech_Sexe;Type_Volume_Poids_Sexe;Unite_Volume_Poids_Sexe;Commentaire_Sexe;Code_Longueur;Libelle_Longueur;Taille;NumOrdre_Taille_H2;Poids_Classe_Taille;Unite_Taille;Precision_Mesure;Nbr;Nbr_Calcule;Poids_Reference;Coef_Elev_Espece_Capture;Coef_Final_Elevation;Serie_Id;V_HV_Id;V_HV_Lot_Id;Class_Tri_Id;Class_Tri_Lot_Id;Sexe_Id;Sexe_Lot_Id
2019;Campagne EVHOE;1;X0453;669.92;2;1;1415;;Myctophum punctatum;N;N;Vrac;7;0.013;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;2;N;0.013;1.0;1.0;CAM-EVHOE;311;12351416;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1415;;Myctophum punctatum;N;N;Vrac;7;0.013;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;1;N;0.013;1.0;1.0;CAM-EVHOE;311;12351416;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1416;;Benthosema glaciale;N;N;Vrac;8;0.008;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;3;N;0.008;1.0;1.0;CAM-EVHOE;311;12351420;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1416;;Benthosema glaciale;N;N;Vrac;8;0.008;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;2;;cm;1.0;12;N;0.008;1.0;1.0;CAM-EVHOE;311;12351420;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;1;;cm;1.0;3;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;2;;cm;1.0;6;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;3;;cm;1.0;4;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;4;;cm;1.0;14;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;5;;cm;1.0;9;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;6;;cm;1.0;12;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;7;;cm;1.0;6;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;8;;cm;1.0;4;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;9;;cm;1.0;4;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.729;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;17.0;10;;cm;1.0;1;N;0.729;1.0;1.0;CAM-EVHOE;311;12351423;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1439;;Notoscopelus kroyeri;N;N;Vrac;10;0.01;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;3;N;0.01;1.0;1.0;CAM-EVHOE;311;12351434;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1439;;Notoscopelus kroyeri;N;N;Vrac;10;0.01;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;2;;cm;1.0;4;N;0.01;1.0;1.0;CAM-EVHOE;311;12351434;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1439;;Notoscopelus kroyeri;N;N;Vrac;10;0.01;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;3;;cm;1.0;2;N;0.01;1.0;1.0;CAM-EVHOE;311;12351434;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1444;;Paralepis coregonoides;N;N;Vrac;11;0.001;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;71.0;1;;mm;1.0;1;N;0.001;1.0;1.0;CAM-EVHOE;311;12351438;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1448;;Arctozenus risso;N;N;Vrac;12;0.026;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;17.0;1;;cm;1.0;1;N;0.026;1.0;1.0;CAM-EVHOE;311;12351440;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1448;;Arctozenus risso;N;N;Vrac;12;0.026;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;2;;cm;1.0;1;N;0.026;1.0;1.0;CAM-EVHOE;311;12351440;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1448;;Arctozenus risso;N;N;Vrac;12;0.026;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;19.0;3;;cm;1.0;1;N;0.026;1.0;1.0;CAM-EVHOE;311;12351440;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1766;;Aphanopus carbo;N;N;Vrac;13;2.95;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;78.0;1;0.51;cm;1.0;1;N;0.51;5.784314;5.784314;CAM-EVHOE;311;12351444;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1766;;Aphanopus carbo;N;N;Vrac;13;2.95;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;94.0;2;1.1;cm;1.0;1;N;1.1;2.6818182;2.6818182;CAM-EVHOE;311;12351444;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1766;;Aphanopus carbo;N;N;Vrac;13;2.95;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;101.0;3;1.34;cm;1.0;1;N;1.34;2.2014925;2.2014925;CAM-EVHOE;311;12351444;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.024;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;1;N;0.024;1.0;1.0;CAM-EVHOE;311;12351448;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.024;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;2;;cm;1.0;1;N;0.024;1.0;1.0;CAM-EVHOE;311;12351448;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.024;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;3;;cm;1.0;2;N;0.024;1.0;1.0;CAM-EVHOE;311;12351448;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.024;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;4;;cm;1.0;1;N;0.024;1.0;1.0;CAM-EVHOE;311;12351448;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.024;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;5;;cm;1.0;6;N;0.024;1.0;1.0;CAM-EVHOE;311;12351448;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.024;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;6;;cm;1.0;2;N;0.024;1.0;1.0;CAM-EVHOE;311;12351448;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.024;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;7;;cm;1.0;1;N;0.024;1.0;1.0;CAM-EVHOE;311;12351448;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;2670;;Serrivomer beanii;N;N;Vrac;15;0.014;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;29.0;1;;cm;1.0;1;N;0.014;1.0;1.0;CAM-EVHOE;311;12351456;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;2670;;Serrivomer beanii;N;N;Vrac;15;0.014;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;41.0;2;;cm;1.0;1;N;0.014;1.0;1.0;CAM-EVHOE;311;12351456;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;2670;;Serrivomer beanii;N;N;Vrac;15;0.014;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;43.0;3;;cm;1.0;1;N;0.014;1.0;1.0;CAM-EVHOE;311;12351456;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;6819;;Cyclothone microdon;N;N;Vrac;16;0.035;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;5;N;0.035;1.0;1.0;CAM-EVHOE;311;12351460;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;6819;;Cyclothone microdon;N;N;Vrac;16;0.035;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;2;;cm;1.0;16;N;0.035;1.0;1.0;CAM-EVHOE;311;12351460;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;6819;;Cyclothone microdon;N;N;Vrac;16;0.035;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;3;;cm;1.0;33;N;0.035;1.0;1.0;CAM-EVHOE;311;12351460;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;6823;;Holtbyrnia macrops;N;N;Vrac;17;0.006;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;3;N;0.006;1.0;1.0;CAM-EVHOE;311;12351464;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;6823;;Holtbyrnia macrops;N;N;Vrac;17;0.006;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;3;N;0.006;1.0;1.0;CAM-EVHOE;311;12351464;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;6825;;Macroparalepis affinis;N;N;Vrac;18;0.002;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;114.0;1;;mm;1.0;1;N;0.002;1.0;1.0;CAM-EVHOE;311;12351467;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;6831;;Searsia koefoedi;N;N;Vrac;19;0.03;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;1;;cm;1.0;1;N;0.03;1.0;1.0;CAM-EVHOE;311;12351469;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;6831;;Searsia koefoedi;N;N;Vrac;19;0.03;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;2;;cm;1.0;1;N;0.03;1.0;1.0;CAM-EVHOE;311;12351469;NA;;NA;
2019;Campagne EVHOE;1;X0453;669.92;2;1;14105;;Pseudoscopelus;N;N;Vrac;20;0.06;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;217.0;1;;mm;1.0;1;N;0.06;1.0;1.0;CAM-EVHOE;311;12351472;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;2;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;2;;cm;1.0;1;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;3;;cm;1.0;1;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;4;;cm;1.0;1;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;5;;cm;1.0;2;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;6;;cm;1.0;2;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;7;;cm;1.0;2;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;8;;cm;1.0;7;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;9;;cm;1.0;6;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;10;;cm;1.0;2;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;11;;cm;1.0;1;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.414;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;17.0;12;;cm;1.0;1;N;0.414;1.0;1.0;CAM-EVHOE;311;12352299;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.09;1.0;1.0;CAM-EVHOE;311;12352312;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;2;N;0.09;1.0;1.0;CAM-EVHOE;311;12352312;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;1;N;0.09;1.0;1.0;CAM-EVHOE;311;12352312;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;4;;cm;1.0;1;N;0.09;1.0;1.0;CAM-EVHOE;311;12352312;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;5;;cm;1.0;1;N;0.09;1.0;1.0;CAM-EVHOE;311;12352312;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;6;;cm;1.0;2;N;0.09;1.0;1.0;CAM-EVHOE;311;12352312;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1379;;Maurolicus muelleri;N;N;Vrac;3;0.001;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;2;N;0.001;1.0;1.0;CAM-EVHOE;311;12352319;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1383;;Chauliodus sloani;N;N;Vrac;4;0.032;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;253.0;1;;mm;1.0;1;N;0.032;1.0;1.0;CAM-EVHOE;311;12352321;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1385;;Stomias boa;N;N;Vrac;5;0.079;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;1;;cm;1.0;1;N;0.079;1.0;1.0;CAM-EVHOE;311;12352323;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1385;;Stomias boa;N;N;Vrac;5;0.079;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;31.0;2;;cm;1.0;1;N;0.079;1.0;1.0;CAM-EVHOE;311;12352323;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1415;;Myctophum punctatum;N;N;Vrac;6;0.192;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;1;N;0.192;1.0;1.0;CAM-EVHOE;311;12352326;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1415;;Myctophum punctatum;N;N;Vrac;6;0.192;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;2;;cm;1.0;5;N;0.192;1.0;1.0;CAM-EVHOE;311;12352326;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1415;;Myctophum punctatum;N;N;Vrac;6;0.192;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;3;;cm;1.0;10;N;0.192;1.0;1.0;CAM-EVHOE;311;12352326;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1415;;Myctophum punctatum;N;N;Vrac;6;0.192;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;4;;cm;1.0;10;N;0.192;1.0;1.0;CAM-EVHOE;311;12352326;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1415;;Myctophum punctatum;N;N;Vrac;6;0.192;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;5;;cm;1.0;12;N;0.192;1.0;1.0;CAM-EVHOE;311;12352326;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1415;;Myctophum punctatum;N;N;Vrac;6;0.192;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;6;;cm;1.0;3;N;0.192;1.0;1.0;CAM-EVHOE;311;12352326;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1415;;Myctophum punctatum;N;N;Vrac;6;0.192;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;7;;cm;1.0;2;N;0.192;1.0;1.0;CAM-EVHOE;311;12352326;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1416;;Benthosema glaciale;N;N;Vrac;7;0.025;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;7;N;0.025;1.0;1.0;CAM-EVHOE;311;12352334;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1416;;Benthosema glaciale;N;N;Vrac;7;0.025;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;2;;cm;1.0;29;N;0.025;1.0;1.0;CAM-EVHOE;311;12352334;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1417;;Ceratoscopelus maderensis;N;N;Vrac;8;0.013;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;1;;cm;1.0;2;N;0.013;1.0;1.0;CAM-EVHOE;311;12352337;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1417;;Ceratoscopelus maderensis;N;N;Vrac;8;0.013;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;2;;cm;1.0;1;N;0.013;1.0;1.0;CAM-EVHOE;311;12352337;NA;;NA;
2019;Campagne EVHOE;1;X0458;756.46;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;9;0.402;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;1;;cm;1.0;3;N;0.402;1.0;1.0;CAM-EVHOE;311;12352340;NA;;NA;
